SAL_CODE,african,coloured,indian,white,other
7974425,144,141,1023,3,12
7974521,333,264,885,0,12
7974606,267,351,1521,9,39
7972340,627,0,15,0,0
7970169,288,0,0,0,0
7970396,357,0,0,9,0
7970404,363,3,0,0,0
7970513,390,0,0,0,0
7970795,447,0,0,0,0
7970834,453,0,0,0,0
7970982,471,0,3,0,0
7971377,528,3,0,0,0
7971391,531,0,0,0,0
7971656,564,0,0,0,0
7973529,834,0,0,0,0
7970134,255,0,0,9,0
7970346,354,0,0,0,0
7970381,363,0,0,0,0
7970454,378,0,0,0,0
7970478,384,0,0,0,0
7970943,459,6,0,0,6
7971329,510,9,3,0,0
7971447,534,0,3,0,0
7971710,570,0,0,0,0
7971950,594,0,3,0,0
7972107,615,0,0,0,0
7972513,666,0,0,0,0
7972598,672,0,0,0,0
7972731,693,0,0,0,0
7973096,750,0,3,0,0
7973700,873,3,3,3,0
7973745,894,3,0,0,0
7973937,948,6,0,0,0
7970080,156,0,0,0,0
7970170,282,6,0,0,0
7970226,312,3,0,0,0
7970155,279,3,0,0,0
7970178,294,0,0,0,0
7970258,327,0,0,0,3
7970259,327,0,0,0,0
7970325,339,6,0,0,3
7970576,405,0,0,0,0
7970628,417,0,0,0,0
7970688,429,0,0,0,0
7970740,438,0,0,0,0
7970755,435,3,0,0,0
7970823,447,0,0,0,0
7970843,456,0,0,0,0
7970904,459,0,0,0,6
7970964,471,0,0,0,0
7970995,477,0,0,0,0
7971038,486,0,0,0,0
7971106,492,0,0,0,0
7971159,495,3,0,0,0
7971438,534,0,0,0,0
7971628,561,0,0,0,0
7971844,585,0,0,0,0
7971996,570,0,3,0,30
7971999,597,6,0,0,0
7972085,603,6,0,0,3
7972100,615,0,0,0,0
7972505,657,6,0,0,0
7972761,699,0,0,0,0
7972868,714,0,0,0,0
7972901,720,0,0,0,0
7972972,729,0,0,0,0
7973042,735,6,0,0,0
7973867,927,0,0,0,0
7970771,441,0,0,0,0
7971496,534,0,6,0,6
7971547,546,0,3,3,0
7971985,600,0,0,0,3
7972078,591,0,6,15,0
7972123,609,6,3,0,0
7972381,639,0,6,0,0
7972588,672,0,0,0,0
7972780,699,0,0,0,3
7973015,732,0,3,0,0
7973048,741,0,0,0,3
7973062,744,3,0,0,0
7973202,750,6,3,0,6
7973254,777,0,0,0,3
7973374,801,0,0,0,0
7973441,807,3,0,3,0
7973659,861,0,0,0,9
7973676,861,6,3,0,6
7973783,894,3,3,0,9
7973811,900,0,0,0,15
7973844,918,0,3,0,0
7973861,909,3,6,0,12
7971718,573,0,0,0,0
7973051,741,0,0,0,3
7973473,819,0,3,0,0
7973616,852,0,6,0,0
7973947,960,0,0,3,0
7974067,1002,0,12,0,6
7970678,423,0,0,0,3
7971956,585,3,0,0,9
7972118,615,0,0,0,6
7972395,642,3,3,0,3
7972413,645,6,3,0,0
7972701,687,0,0,0,0
7972807,705,3,0,0,0
7972833,708,0,0,0,0
7972888,705,3,3,0,9
7972926,720,3,3,0,0
7973121,753,0,0,0,3
7973273,774,3,6,0,0
7973683,873,0,0,0,3
7973719,873,15,0,0,0
7973829,918,0,0,0,0
7973855,915,0,6,0,3
7974002,975,3,6,0,0
7972322,636,3,0,0,0
7972841,705,3,0,0,6
7973504,828,0,0,0,3
7973828,912,0,0,6,0
7973901,939,0,0,0,0
7970174,285,9,0,0,0
7970176,294,3,0,0,0
7970263,330,0,0,0,0
7970285,339,0,0,0,0
7970401,360,9,0,0,0
7970514,390,0,0,0,0
7970799,447,0,0,0,0
7970839,453,0,0,0,0
7970899,462,0,0,0,0
7970933,462,3,3,0,0
7971190,507,0,0,0,0
7971761,576,0,3,0,0
7972294,639,0,0,0,0
7972416,651,0,0,0,0
7971674,558,0,0,0,9
7971805,582,0,0,0,0
7973026,738,0,0,0,0
7973153,756,0,0,0,3
7973169,753,6,6,0,0
7973188,765,0,0,0,0
7973742,894,0,0,0,0
7974156,1059,9,3,0,0
7974208,1083,0,0,15,9
7973894,927,9,3,0,0
7974022,981,0,3,9,0
7971839,576,0,3,0,6
7972257,636,0,0,0,0
7972341,636,0,0,0,9
7972759,690,9,0,0,0
7972970,729,0,3,3,0
7973104,750,0,6,0,0
7973106,753,0,0,0,0
7973251,768,6,3,6,0
7973335,792,0,0,0,0
7973652,870,0,0,0,0
7973677,864,3,0,0,12
7973717,888,0,0,0,0
7973718,870,15,0,3,0
7973770,900,3,0,0,0
7973806,909,3,0,0,0
7973860,915,3,6,3,0
7973862,924,0,3,0,0
7973914,930,6,6,0,3
7974106,1044,0,0,0,0
7974191,1083,3,3,0,3
7974303,1155,6,3,0,9
7973458,810,0,3,0,0
7973903,930,0,0,3,6
7973982,963,3,6,6,0
7972538,669,0,0,0,0
7973369,798,0,0,3,0
7973568,837,6,3,0,0
7972211,627,0,0,0,0
7972951,723,3,3,0,0
7973633,861,3,0,0,0
7971731,561,0,0,0,12
7972832,705,0,0,0,3
7973588,846,9,0,0,0
7972487,660,0,0,3,3
7972705,690,0,0,0,0
7972855,702,0,3,6,0
7973522,828,0,0,0,12
7970288,333,0,3,3,0
7970413,360,9,0,0,0
7970018,18,3,0,0,0
7972283,630,9,0,0,0
7972486,660,0,0,0,0
7972502,657,3,3,0,0
7972849,699,0,0,0,12
7973499,822,0,3,3,0
7973567,843,6,0,0,0
7973607,855,3,0,0,0
7973939,951,3,0,0,3
7973998,969,3,3,0,6
7973244,777,0,0,0,0
7973291,783,0,0,3,0
7973749,882,9,6,0,0
7973956,966,0,0,0,0
7971991,600,0,0,0,0
7972850,711,0,0,0,0
7973050,741,0,0,0,0
7973158,756,0,0,0,6
7973232,753,6,9,0,9
7973435,810,0,0,0,0
7973635,864,0,0,0,0
7973726,888,0,0,0,0
7973807,903,0,3,0,6
7973943,951,0,0,0,9
7973952,960,0,0,0,3
7972958,729,0,0,0,0
7973365,792,0,3,3,3
7973543,837,3,3,0,0
7973702,882,0,3,0,0
7971764,570,0,3,0,3
7972120,618,0,3,0,0
7972698,687,0,3,0,0
7973012,735,0,0,0,0
7973137,759,0,0,0,0
7973194,765,0,0,0,3
7972987,732,0,0,0,0
7973071,747,0,0,0,0
7973131,744,9,0,9,0
7973419,807,0,6,0,0
7973437,807,3,0,0,6
7973603,849,6,3,0,0
7974165,1062,3,6,6,0
7970386,360,3,0,0,0
7971719,573,0,0,0,0
7972473,654,0,3,0,6
7972602,675,0,0,0,0
7973462,816,6,0,0,3
7970552,393,9,0,0,0
7970971,474,0,0,3,0
7971270,516,0,0,0,0
7971470,537,0,0,0,0
7971858,588,0,0,0,0
7973371,801,0,0,0,0
7970491,387,0,0,0,0
7972269,630,0,6,0,3
7972527,660,0,6,0,0
7973570,837,9,0,0,0
7974011,981,0,3,0,6
7970088,180,0,0,0,0
7970439,372,0,0,0,6
7970501,387,0,0,0,0
7970502,387,0,0,0,0
7970708,420,0,0,0,12
7970822,441,3,0,0,6
7971132,498,0,0,0,0
7971364,528,0,0,0,0
7971435,534,3,0,0,0
7971487,540,0,0,0,3
7972150,582,0,3,3,36
7971578,555,0,0,0,0
7972388,624,6,0,0,15
7973384,804,0,0,0,0
7973556,843,0,0,0,0
7973856,873,18,3,0,30
7973948,957,3,0,0,0
7971333,525,0,0,0,0
7971626,558,0,0,0,0
7971822,573,0,0,0,12
7972126,621,0,0,0,0
7972233,633,0,0,3,0
7972326,633,0,0,0,6
7972447,642,9,0,0,3
7972891,720,0,0,0,0
7972905,723,0,0,0,0
7972935,720,3,3,0,0
7973005,735,0,0,0,0
7973400,804,0,0,0,0
7973485,819,3,0,0,3
7973507,822,0,0,0,3
7973513,825,0,6,3,0
7973514,825,0,9,0,0
7973520,831,3,0,0,0
7973533,837,3,0,0,0
7973536,831,6,0,0,3
7973606,840,3,3,0,12
7973630,861,3,0,0,0
7973646,867,0,0,0,0
7973724,882,0,0,0,6
7973780,894,0,3,3,12
7973802,900,3,0,0,12
7973853,918,3,0,0,3
7973975,966,6,0,0,0
7973994,981,0,0,0,3
7974016,990,0,0,3,0
7974043,1002,0,3,0,0
7974055,954,0,0,0,57
7974081,1029,0,0,0,0
7974085,1029,0,0,0,0
7974108,1035,0,6,0,0
7974116,1035,3,3,0,3
7974133,990,9,0,0,63
7974175,1071,6,0,3,0
7974185,1086,3,0,0,0
7974189,1005,0,3,3,78
7974196,1092,3,0,0,3
7974204,1095,6,0,0,6
7974218,1113,0,3,0,0
7974242,1107,12,3,6,9
7974248,1134,3,0,0,0
7974254,1128,3,3,0,6
7974262,1131,12,0,3,0
7974279,1155,0,0,0,0
7974282,1152,0,3,3,0
7974302,1155,6,0,0,6
7974310,1167,0,0,3,6
7974313,1179,0,3,3,0
7974314,1173,9,6,0,0
7974325,1188,3,0,0,3
7974333,1194,3,3,0,6
7974367,1236,0,0,0,0
7974380,1074,3,0,0,180
7974385,1260,0,0,0,0
7974386,1260,0,0,0,6
7974387,1263,3,0,0,0
7974401,1272,15,0,0,0
7974412,1302,0,3,0,0
7974423,1302,6,3,3,0
7974424,1308,6,3,0,0
7974435,1326,0,3,3,9
7974442,1338,0,3,0,0
7974457,1371,0,0,0,3
7974462,1371,0,0,0,6
7974477,1404,3,0,0,0
7974507,1461,0,0,0,0
7974516,1458,6,3,0,18
7974526,1251,15,234,0,9
7974535,1506,3,12,0,3
7974536,1350,3,0,6,171
7974539,1473,0,0,3,66
7974561,1596,0,0,0,0
7974572,1593,0,0,6,63
7974592,1827,6,0,0,3
7974593,1833,6,0,0,6
7972806,702,3,0,0,0
7973798,900,15,0,0,0
7971853,585,0,0,0,0
7973303,777,6,0,0,6
7973348,789,0,6,0,0
7973553,831,6,0,0,0
7973660,867,0,0,3,0
7973821,903,3,0,9,0
7973904,939,0,0,0,0
7974063,1011,0,0,0,6
7974264,1140,6,0,0,0
7970293,330,6,0,0,3
7970383,357,0,3,0,0
7970685,429,0,0,0,0
7971050,462,0,0,0,24
7971216,507,0,3,0,0
7971659,564,0,0,0,0
7971814,582,0,0,0,0
7972351,639,6,0,0,0
7972419,648,0,3,0,0
7970737,435,0,0,0,0
7970816,447,0,0,0,0
7970915,462,0,0,0,0
7971530,543,3,0,0,0
7971605,555,0,0,0,0
7971615,558,0,0,3,0
7971683,567,0,0,0,0
7971918,588,3,0,0,6
7973467,816,0,3,0,0
7973599,846,0,0,3,6
7973791,906,0,0,0,0
7970060,111,0,0,0,0
7970479,381,0,3,3,0
7970486,381,3,0,0,0
7971927,594,0,0,0,0
7973983,972,0,0,0,3
7970001,9,0,0,0,0
7971811,576,3,0,0,0
7971825,579,6,0,0,0
7972191,603,3,0,15,9
7972278,636,0,0,0,0
7972301,642,0,0,0,0
7972465,654,0,0,0,0
7972796,708,0,0,0,0
7973398,804,0,0,3,0
7972135,618,0,0,0,0
7973756,885,12,0,0,0
7970590,405,0,3,0,0
7970782,438,0,0,3,0
7970821,450,0,0,0,0
7970892,456,0,0,0,3
7971359,525,0,0,0,0
7971363,528,0,0,0,0
7971542,543,3,3,0,0
7972082,612,3,0,0,0
7972793,705,0,0,0,0
7972931,720,3,0,0,3
7973116,753,0,0,0,3
7973440,813,0,0,0,0
7974573,1668,0,0,0,0
7970787,444,0,0,0,0
7971240,507,3,0,0,3
7971563,546,0,3,0,3
7972368,630,6,0,0,6
7973110,753,0,0,0,0
7970932,468,3,0,0,0
7971195,507,0,0,0,0
7971347,519,0,0,6,0
7972580,669,3,0,0,0
7972826,705,0,0,0,0
7974608,3270,12,0,0,0
7970050,60,3,3,21,0
7972171,213,9,0,399,0
7971103,432,3,9,51,0
7971007,327,36,18,102,0
7971074,249,9,24,207,0
7971685,351,0,21,192,0
7972188,357,3,15,249,0
7972342,438,12,18,174,0
7972779,375,6,6,309,3
7972864,450,0,27,237,0
7970138,261,3,3,6,0
7970992,471,0,6,0,0
7972114,615,0,0,0,3
7972238,627,0,6,0,0
7972687,678,0,0,0,9
7972875,714,6,0,0,0
7972906,717,3,3,0,0
7973196,699,0,3,63,0
7973238,774,0,3,0,0
7973526,837,0,0,0,0
7973597,849,3,0,0,3
7973609,858,0,0,0,0
7973612,852,0,6,0,0
7973755,894,0,3,0,0
7973847,915,6,3,0,0
7973931,942,9,3,0,3
7973976,966,3,0,0,3
7974050,999,3,9,0,0
7970554,75,3,129,180,12
7970182,219,0,3,75,0
7971255,477,12,0,24,0
7971323,453,3,27,42,0
7971416,459,9,6,63,0
7972452,420,45,18,165,3
7973065,654,3,9,75,3
7973093,636,3,18,99,0
7970104,102,3,9,99,15
7970110,141,0,0,90,6
7972585,672,0,0,0,0
7972999,732,3,3,0,0
7973540,822,21,0,0,0
7973731,864,3,12,0,15
7973752,885,0,3,0,9
7973927,951,0,0,0,0
7974276,1155,3,0,0,3
7974349,1209,9,3,0,3
7974390,1263,0,6,0,3
7971616,531,3,0,0,27
7970668,45,0,3,372,0
7970808,159,9,42,237,0
7970954,168,6,21,273,3
7971625,117,6,21,420,0
7972068,225,9,36,339,0
7972451,204,27,21,405,0
7970290,48,0,6,273,15
7970094,162,39,0,0,0
7974524,732,39,63,660,6
7971658,30,6,21,504,0
7970241,87,0,24,213,0
7971370,117,12,12,387,3
7971455,486,3,0,0,48
7972370,645,3,0,0,0
7972582,669,3,0,0,0
7972760,699,3,0,0,0
7972932,717,6,0,0,3
7973531,834,0,0,0,6
7973923,936,6,3,3,3
7970999,465,6,0,0,6
7971067,486,0,0,0,3
7971117,492,0,0,0,3
7971129,477,0,0,0,18
7971177,504,0,0,0,0
7971499,543,0,0,0,0
7971832,579,0,0,0,6
7972152,612,6,0,0,6
7972240,633,0,0,0,0
7972397,645,0,0,0,6
7973653,867,3,0,0,0
7972099,90,15,495,0,12
7972688,306,21,363,0,0
7972900,144,30,519,3,24
7973013,135,24,570,6,3
7973270,207,15,558,0,0
7973316,108,33,636,6,9
7973596,81,12,756,0,6
7970079,150,0,0,0,0
7972034,261,3,6,330,12
7970096,198,6,0,3,0
7970126,81,0,0,177,0
7970168,78,6,0,198,6
7970644,33,0,6,378,0
7971164,27,6,6,462,3
7971247,48,6,3,456,0
7971505,105,6,0,423,9
7972050,57,15,0,534,3
7972325,75,6,6,555,0
7972441,36,6,6,606,0
7972536,81,12,0,570,3
7973309,93,3,3,687,0
7972203,615,6,3,0,3
7972327,627,3,9,0,0
7972401,642,9,0,0,0
7972456,630,6,0,21,0
7973221,762,12,0,0,0
7973555,843,0,0,0,0
7970620,33,6,6,369,0
7971389,42,3,15,468,6
7971791,93,6,6,471,3
7971810,15,0,3,564,3
7971876,57,3,6,519,3
7972648,120,9,15,537,6
7971424,30,0,9,492,0
7972239,48,9,9,567,3
7970212,171,45,6,90,0
7970991,60,6,6,405,0
7971197,45,0,12,441,6
7972048,213,6,3,384,0
7972168,24,0,0,597,0
7972272,84,9,0,543,0
7972338,72,12,6,537,12
7972457,48,6,9,591,3
7972561,120,18,15,522,0
7973399,111,18,3,633,39
7973174,750,3,0,9,0
7970704,201,36,0,189,3
7971147,300,51,12,135,3
7971325,186,15,0,309,12
7973280,432,24,6,312,9
7973349,324,60,15,390,6
7973865,501,33,0,393,0
7974469,1221,81,21,48,18
7970024,27,0,0,0,0
7970837,90,3,0,363,0
7972187,141,12,21,441,9
7970981,51,18,6,405,0
7971105,51,6,6,435,0
7971992,54,0,9,537,0
7971142,456,15,0,30,0
7971924,486,12,3,93,0
7972195,549,6,0,69,0
7972366,597,15,0,39,0
7970232,315,3,0,0,0
7970493,387,0,0,0,0
7970650,411,6,3,0,0
7971220,498,9,0,3,0
7971396,531,0,0,0,0
7971469,519,6,18,0,0
7970031,42,0,0,3,0
7971452,420,9,15,99,0
7972478,591,3,3,63,0
7972903,402,6,6,306,0
7970268,108,21,15,189,0
7970282,57,3,3,258,15
7970713,54,0,6,372,3
7970958,117,3,12,333,3
7971082,99,3,12,369,6
7971095,102,15,9,366,0
7971224,120,27,9,342,9
7971315,63,3,12,444,0
7971357,93,24,9,399,0
7971384,90,12,18,405,3
7971784,87,6,6,474,3
7972175,153,27,18,417,6
7972402,159,9,12,468,3
7970261,105,9,0,210,0
7970918,150,15,3,300,0
7970344,69,3,0,285,0
7970437,42,3,6,324,0
7970745,30,3,3,396,6
7971088,51,9,6,420,6
7971122,24,3,6,465,0
7971304,18,0,0,498,3
7971507,36,12,6,483,0
7971935,57,0,6,531,0
7972169,99,6,24,495,0
7970338,78,0,0,276,0
7970540,396,3,0,0,0
7970649,252,9,0,162,0
7970653,381,6,0,15,21
7970722,429,0,0,0,6
7970774,444,0,0,0,0
7970979,450,0,0,21,0
7971044,477,6,0,3,0
7972570,303,3,6,360,0
7973067,732,3,9,0,6
7973189,207,15,3,543,0
7970577,45,3,0,360,0
7970798,24,0,3,417,0
7970875,21,12,6,417,3
7971324,39,6,9,465,9
7972103,117,3,6,489,0
7972263,69,0,12,555,0
7972713,69,9,3,609,0
7970030,42,0,0,0,0
7970438,72,0,9,291,0
7970633,108,0,9,294,3
7970901,90,6,12,348,6
7970942,105,3,12,345,6
7971055,108,3,24,339,15
7971339,129,3,3,384,0
7971763,99,12,3,465,0
7972274,444,0,0,186,9
7972854,156,15,21,513,12
7972883,225,15,15,447,15
7973252,156,18,24,573,9
7970358,243,12,0,105,0
7971477,366,12,9,153,0
7972101,270,3,6,342,0
7970663,423,0,0,0,0
7970959,465,6,0,0,0
7971494,540,0,3,0,0
7971565,549,3,0,0,0
7971709,570,0,0,0,0
7971725,570,0,0,0,0
7971781,573,3,0,0,3
7971808,579,0,3,0,0
7972091,615,0,0,0,0
7972234,624,9,0,0,0
7972280,636,0,3,0,0
7972314,642,0,0,0,0
7972406,648,3,0,0,0
7972484,654,0,0,0,3
7972563,669,0,3,0,0
7972973,732,0,0,0,0
7973130,756,0,0,0,0
7973212,768,0,0,0,0
7973671,870,3,0,0,0
7970136,267,0,3,0,0
7970303,336,0,0,0,3
7970362,357,0,0,0,0
7970736,435,3,0,0,0
7970749,438,0,0,0,0
7970252,321,0,0,0,3
7971350,525,0,0,0,0
7971594,555,0,0,0,0
7971949,591,6,0,0,0
7972697,684,0,3,0,0
7973077,729,3,0,9,9
7973538,837,0,0,0,0
7973670,870,0,0,0,0
7973713,885,0,0,0,6
7973743,876,9,0,9,0
7973784,906,0,0,0,0
7973922,939,0,0,0,6
7973980,963,9,0,3,0
7974033,996,6,0,0,0
7974046,999,6,0,3,0
7974250,1134,0,0,0,0
7974259,1140,3,0,0,0
7974260,1137,3,3,0,0
7974289,1155,3,6,0,0
7974319,1185,0,0,0,0
7974357,1194,12,0,0,24
7974373,1194,6,0,0,48
7974415,1302,6,0,0,3
7974416,1278,3,0,0,27
7974511,1470,6,0,3,0
7974544,1545,3,0,0,12
7970010,3,0,0,12,0
7970228,306,3,0,9,0
7970817,54,3,15,378,0
7970841,132,3,9,309,0
7971358,126,15,15,372,0
7971439,105,27,18,387,0
7971480,162,0,9,360,6
7971597,138,21,33,366,0
7972001,138,15,24,423,0
7972222,192,15,60,351,15
7970845,57,0,12,384,0
7972621,120,18,9,525,3
7970389,306,9,9,39,0
7970466,108,9,12,252,0
7971042,60,6,9,411,0
7971099,126,3,0,360,0
7971256,60,9,3,441,0
7971501,138,3,12,393,3
7971607,99,0,6,450,0
7971624,87,3,6,462,6
7971886,93,15,12,471,3
7971903,81,9,9,495,3
7971973,66,24,0,504,12
7972041,57,12,0,537,0
7972392,186,24,9,420,6
7972660,42,9,0,624,6
7972711,39,30,3,621,0
7972912,147,9,18,549,0
7973103,126,6,3,621,0
7973224,306,12,3,444,9
7973393,291,24,0,486,3
7973451,165,27,6,618,0
7973466,306,18,9,483,6
7973586,396,15,30,402,6
7973710,81,15,0,786,3
7973754,288,3,3,600,3
7973455,399,42,6,369,0
7970630,75,0,3,333,6
7971163,21,15,9,453,3
7971433,39,0,9,486,0
7971617,42,15,12,489,3
7972014,63,15,18,507,0
7972503,51,0,3,609,0
7972742,66,3,0,627,0
7972748,63,15,15,603,0
7973281,84,6,0,696,0
7973292,138,36,15,594,3
7971011,312,9,21,135,0
7971684,30,9,3,516,9
7971742,51,6,15,501,0
7972092,24,0,9,582,0
7972589,102,3,18,525,30
7972839,72,9,6,624,0
7972922,180,6,36,498,12
7973436,90,18,6,705,0
7971693,69,0,6,486,6
7970020,21,0,0,0,0
7972292,306,90,189,57,0
7972805,354,30,309,6,3
7973240,774,6,0,0,0
7973243,432,87,207,48,6
7973263,765,15,0,3,0
7973803,885,21,6,6,0
7973812,639,93,150,33,0
7974013,981,0,0,0,6
7974197,1065,21,6,3,0
7970625,378,0,0,0,36
7971225,501,0,9,0,0
7971508,543,0,0,3,0
7972190,621,0,0,0,6
7972215,621,0,0,0,6
7972526,666,0,0,0,0
7972819,702,0,0,3,0
7972874,714,3,0,0,0
7973838,918,3,0,0,3
7973957,966,0,0,0,0
7974053,1002,6,0,3,0
7970047,9,0,0,72,0
7970053,48,0,0,45,0
7970137,42,3,6,219,3
7972801,108,15,27,558,0
7970152,96,0,0,186,0
7970534,117,6,9,261,0
7970579,102,9,9,285,0
7970289,114,24,96,105,0
7970655,186,93,126,18,0
7970677,87,21,33,285,0
7971175,225,54,147,75,0
7971204,51,9,9,441,0
7971473,78,9,24,414,15
7971520,165,24,57,282,15
7971651,81,18,18,441,6
7971748,231,84,141,117,3
7971777,240,66,195,72,12
7971884,99,0,39,453,0
7971972,51,6,18,522,0
7972018,243,84,243,36,0
7972207,72,3,6,552,0
7973418,129,18,78,585,0
7970003,12,0,0,0,0
7970877,120,12,9,315,0
7971706,171,33,42,318,6
7971738,174,15,63,321,0
7972244,87,0,0,552,0
7970033,0,0,0,45,0
7970046,0,0,0,78,0
7970027,9,6,0,15,0
7970090,159,6,0,30,3
7970091,165,0,0,30,0
7970144,135,0,6,135,0
7971198,171,39,15,282,0
7970908,456,3,0,0,0
7971969,591,6,0,3,0
7972106,618,0,0,0,0
7972541,669,0,0,0,0
7971486,393,3,27,117,0
7970004,9,0,0,3,0
7970038,51,0,0,12,0
7971063,24,15,6,441,0
7972026,45,15,12,531,0
7972170,60,18,36,510,3
7972179,90,9,21,501,3
7972700,57,3,9,618,0
7973310,90,30,9,651,9
7970565,15,6,0,381,0
7973215,90,0,18,660,3
7970011,15,0,0,0,0
7974336,675,30,9,492,0
7970092,186,6,0,0,0
7970043,45,0,0,27,0
7970002,12,0,0,0,0
7970016,18,0,0,0,0
7972782,702,0,0,0,0
7973454,813,0,0,0,0
7973511,831,3,0,0,0
7973559,846,0,0,0,0
7973720,891,0,0,0,0
7970032,45,0,0,0,0
7970166,288,0,0,0,0
7970504,387,3,0,0,0
7970619,408,3,3,0,0
7970983,462,0,0,6,6
7971328,522,0,0,0,0
7972136,621,0,0,0,0
7973842,912,9,0,0,6
7973237,777,0,0,0,0
7973278,780,0,3,0,0
7973642,864,0,0,0,0
7973970,951,9,0,0,9
7972079,609,6,0,0,0
7973081,744,3,0,0,3
7973404,804,3,0,0,0
7973408,804,0,3,0,0
7974203,1098,6,0,0,0
7973836,918,0,0,0,0
7973915,939,3,3,0,0
7970006,6,0,3,0,0
7971744,549,3,0,0,21
7973494,816,0,6,3,3
7973621,855,0,0,0,3
7972861,702,0,0,0,12
7973143,756,0,3,0,0
7973226,744,0,3,0,27
7973403,801,3,0,0,3
7973465,816,3,3,0,0
7973483,819,0,3,0,3
7973496,825,0,0,0,0
7973575,840,9,0,3,0
7973886,933,0,3,3,0
7973950,945,9,3,0,6
7973969,966,0,0,0,3
7974054,975,9,0,0,24
7974188,1083,3,0,0,3
7970985,474,0,0,0,0
7971986,591,3,6,0,0
7972115,615,0,3,0,0
7972756,693,3,0,0,6
7973333,792,0,3,0,0
7973587,849,0,3,0,3
7973757,891,0,0,6,3
7973792,897,9,0,0,0
7973793,903,6,0,0,3
7973868,924,3,3,0,0
7972657,681,0,0,3,0
7973497,822,0,3,0,0
7973697,879,3,0,0,0
7971151,501,0,3,0,0
7971279,516,0,0,0,0
7971571,552,0,0,0,0
7972180,624,0,0,0,0
7972493,663,0,0,0,0
7972678,681,3,0,0,0
7972858,693,12,3,0,6
7973732,822,6,9,54,0
7973866,927,0,0,0,0
7974040,996,0,0,0,3
7971071,489,0,0,3,0
7972629,681,0,0,0,0
7972686,687,0,0,0,0
7972159,621,3,0,0,0
7972408,648,0,0,0,0
7973367,801,0,0,0,0
7972917,723,0,0,0,0
7972933,723,0,0,0,3
7973182,765,0,0,0,0
7973532,837,3,0,0,0
7970861,450,0,0,0,0
7971126,498,0,0,0,0
7971316,519,0,3,0,0
7971622,558,0,0,0,0
7972121,612,0,3,0,3
7972273,636,0,0,0,0
7970059,108,0,0,0,0
7971362,519,0,3,3,0
7972791,702,0,3,0,0
7972842,711,0,0,0,0
7972985,729,0,0,3,0
7973144,753,3,3,0,0
7973220,768,3,0,0,0
7973897,939,0,0,0,0
7972720,687,0,6,0,0
7973247,780,0,3,0,0
7973397,798,0,0,0,6
7973500,825,3,3,0,0
7973837,921,0,0,0,0
7973890,933,0,0,0,0
7973978,960,0,3,0,12
7974029,969,0,3,0,21
7970443,375,0,0,0,0
7971741,570,0,3,0,0
7972600,666,6,0,0,3
7973090,741,0,6,0,0
7973832,915,3,0,0,0
7971840,573,12,0,0,3
7972185,624,0,3,0,0
7973268,756,9,0,0,18
7973325,786,3,0,0,3
7971244,510,0,0,0,0
7971390,531,0,0,0,0
7971815,579,0,0,0,3
7971841,582,3,0,0,3
7972011,600,3,3,0,0
7973253,774,3,0,0,0
7973301,777,3,3,0,12
7973900,936,6,0,0,0
7970748,435,3,3,0,0
7972623,678,0,0,0,0
7970097,210,0,0,0,0
7970284,333,3,0,0,0
7970876,459,0,0,0,0
7970952,468,3,0,0,0
7971263,513,0,0,0,0
7971267,516,0,0,0,0
7971414,531,0,0,0,0
7971629,549,3,0,0,9
7971704,561,0,0,0,9
7971747,576,0,0,0,0
7971940,597,0,0,0,0
7972143,618,0,0,0,0
7972286,636,0,0,0,0
7972529,666,0,0,0,0
7972560,669,0,0,0,0
7972607,660,15,0,0,0
7972746,696,3,3,0,0
7972798,705,0,3,0,0
7973160,762,0,0,0,0
7973598,852,0,0,3,3
7973639,858,3,3,0,0
7973771,894,0,6,0,3
7971675,567,0,0,0,0
7971836,582,0,3,0,0
7971871,588,0,0,0,3
7971975,594,6,0,0,0
7972544,660,0,0,9,0
7972628,672,3,3,0,6
7972724,678,3,12,0,0
7972867,717,3,0,0,0
7972894,714,3,3,0,0
7972913,723,0,0,0,0
7973649,852,6,0,0,9
7970069,126,0,0,0,0
7970249,324,0,3,0,0
7970557,399,0,0,0,0
7970587,405,0,3,0,0
7970805,444,3,3,0,0
7971053,486,0,0,0,0
7971162,501,0,0,0,0
7971248,507,0,0,0,6
7971351,528,0,0,0,0
7971430,534,0,0,0,3
7971669,552,9,3,0,0
7971770,567,9,3,0,0
7972140,618,3,0,0,0
7972194,624,0,0,0,0
7972214,603,21,3,0,3
7972224,624,0,3,0,3
7972983,705,0,0,0,30
7973004,732,6,0,0,0
7973139,756,3,0,0,0
7973591,846,3,3,0,0
7970693,429,0,0,0,0
7971290,516,3,0,0,0
7971699,567,0,0,0,0
7972298,633,6,3,3,0
7972313,630,0,0,0,12
7973058,699,0,3,0,45
7973172,762,0,0,0,0
7971749,558,0,0,9,12
7972213,606,3,3,0,18
7972379,636,6,0,0,3
7972411,639,6,3,0,3
7972708,690,0,0,0,0
7972718,693,0,0,0,0
7972785,699,3,0,0,3
7972942,717,6,0,0,3
7972946,717,6,0,0,6
7973092,744,6,0,0,0
7973195,765,0,0,0,0
7970734,435,3,0,0,0
7972349,636,0,6,0,0
7972543,660,3,0,0,9
7972722,687,0,3,3,0
7972974,732,0,0,0,0
7972989,732,0,0,0,0
7973256,774,6,3,0,0
7973342,789,0,6,0,3
7973492,822,0,6,0,0
7973834,912,3,3,0,0
